2.7887081041196646,0.6264730472919525,1.911466578592803,1.4614018336066958,1.1696918703490617,1.827769906751088,1
2.7650604558189897,0.6318567121168378,1.8800755502766229,1.4662601427577724,0.7021069219314171,1.7843991148217626,1
2.727199019940971,0.6444820085786643,1.8391200405878927,1.467182864853229,1.308062512850317,1.7621589994517644,1
2.6973262377392344,0.6394826559742525,1.8443519193472255,1.4768203878192612,1.1814203998554245,1.7587196151498548,1
2.8414149131696336,0.643641760656106,1.8958191391528332,1.5177611238621962,0.8565407274683811,1.820508882514041,1
2.733067964077498,0.6392716075906274,1.8541080942925903,1.4614018336066958,1.2418464567540175,1.7843991148217626,1
2.753023566744941,0.6312185839377787,1.8814478154915857,1.4490343909410766,1.5230081844357128,1.8276091221217523,1
2.715356776284648,0.6371586703510902,1.8594181177018698,1.4590800308455383,1.308332819650179,1.791759469228055,1
2.869601996409779,0.6284486466210086,1.953453058226042,1.4962692143284624,1.1118575154181303,1.928182510337699,1
2.8587664184808337,0.6355180677233089,1.929199878349293,1.5051878910603012,1.088225195781623,1.8768662558586133,1
2.7887081041196646,0.6257245042425112,1.9041948985578432,1.4450348561424906,1.7125358704376676,1.8427693901358,1
2.710048203764883,0.6310589882465236,1.8622179328766164,1.4353225921872452,0.9995283304442107,1.7919261220073759,1
2.7006898466959175,0.6355180677233089,1.8623732485560465,1.4348464017020561,1.6066339851013662,1.7471107175591731,1
2.6932749155200555,0.6290885442592249,1.8685661774678202,1.424553073236981,1.419729137206128,1.7701952913122145,1
2.6905648867611904,0.6282886082114488,1.8690291047193557,1.4143957912307654,1.3691482022849202,1.7621589994517644,1
2.7466296830696852,0.6414853972360535,1.8486122808208378,1.4662601427577724,1.6457698416814905,1.754576678100339,1
2.7073833121145063,0.651439377160155,1.8113986844804035,1.4777334214366722,1.8300181813451453,1.754576678100339,1
2.8148097376737438,0.6449018679319509,1.8759474196530803,1.5071836783953438,0.9551267556593532,1.7993968963572664,1
2.7536607123542622,0.6498742683264784,1.8253554186565706,1.4964931534179662,1.0177637008047888,1.731478538343125,1
2.6188546222977394,0.6251894873767182,1.8287340720194165,1.398469937050024,1.6296326197196198,1.7773224214302854,1
2.7186603802142257,0.6197159024740624,1.8958191391528332,1.418035246903953,1.4041342792482217,1.820670812722475,1
2.715356776284648,0.6271142099555072,1.8748743759385615,1.4274363044510658,1.3050843056943475,1.8276091221217523,1
2.826129489167811,0.641222107695026,1.8897932094994205,1.5056317437085112,0.5682073460040962,1.8068122718543476,1
2.5710843460290524,0.6240114417250832,1.8081248233143192,1.370164979190007,0.881699287104536,1.7852382522377896,1
